"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"29","009","009_01","009_01_04","0029","calvillo et al.",2016,"Calvillo_2016","article","Dustin P. Calvillo; Jocelyn A. Parong; Briana Peralta; Derrick Ocampo; Rachael Van Gundy","Sleep Increases Susceptibility to the Misinformation Effect",2016,"Applied Cognitive Psychology","10.1002/acp.3259","en","en","us","students","lab","course_credit","course credit toward the completion of a research requirement",0,0,0,0,177,46,46,"within",NA,NA,0.797,0.398,0.158,0.49,"proportion",1,"omit","omit","consistent","comparing groups depending on how much they have slept","Table 2, p. 1064, proportions were measured with a ruler",20.48,NA,NA,19.44,21.52,0.6956,NA,"no_manipulation",0,0,"visual","car_theft_and_grocery_store__slides_calvillo_et_al_2016",NA,0,0,24,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,6,6,36,"exposure to misinformation after 24 hours","The experiment was a 4 (retention interval)×3 (recognition item type) mixed-model design. Retention interval was manipulated between subjects and consisted of four levels: immediate, 12-hour wake, 12-hour sleep, and 24hours.",0.203,0.602,0.158,0.49,NA,NA,29
"30","010","010_01","010_01_01","0030","compo et al",2012,"Compo_2012","article","Nadja Schreiber Compo; Jacqueline R. Evans; Rolando N. Carol; Daniella Villalba; Lindsay S. Ham; Tracy Garcia; Stefan Rose","Intoxicated eyewitnesses: Better than their reputation?",2012,"Law and Human Behavior","10.1037/h0093951","en","en","us","students","lab","course_credit","research credit",0,0,0,0,93,30,30,"within",NA,NA,0.244,0.193,0.131,0.131,"proportion",1,"omit","omit","consistent","comparing groups depending on alcohol / placebo / control","Table 2, p. 84",24,NA,4.6,NA,NA,NA,NA,"no_manipulation",0,1,"live","intruder_theft_staged_crime_compo_et_al_2012",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","live",NA,12,12,24,"alcohol/placebo/control (alcohol)","The study used a 3 (intoxication level: alcohol vs. placebo vs. control) 2 (information type: misinformation vs. control) mixed design with information type manipulated within subjects. However, they used different formats of questions in the recall interviews without reporting the statistics between the conditions/items",0.756,0.807,0.131,0.131,NA,NA,30
"31","010","010_01","010_01_02","0031","compo et al",2012,"Compo_2012","article","Nadja Schreiber Compo; Jacqueline R. Evans; Rolando N. Carol; Daniella Villalba; Lindsay S. Ham; Tracy Garcia; Stefan Rose","Intoxicated eyewitnesses: Better than their reputation?",2012,"Law and Human Behavior","10.1037/h0093951","en","en","us","students","lab","course_credit","research credit",0,0,0,0,93,38,38,"within",NA,NA,0.261,0.211,0.144,0.144,"proportion",1,"omit","omit","consistent","comparing groups depending on alcohol / placebo / control","Table 2, p. 84",24,NA,4.6,NA,NA,NA,NA,"no_manipulation",0,0,"live","intruder_theft_staged_crime_compo_et_al_2012",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","live",NA,12,12,24,"alcohol/placebo/control (placebo)","The study used a 3 (intoxication level: alcohol vs. placebo vs. control) 2 (information type: misinformation vs. control) mixed design with information type manipulated within subjects. However, they used different formats of questions in the recall interviews without reporting the statistics between the conditions/items",0.739,0.789,0.144,0.144,NA,NA,31
"32","010","010_01","010_01_03","0032","compo et al",2012,"Compo_2012","article","Nadja Schreiber Compo; Jacqueline R. Evans; Rolando N. Carol; Daniella Villalba; Lindsay S. Ham; Tracy Garcia; Stefan Rose","Intoxicated eyewitnesses: Better than their reputation?",2012,"Law and Human Behavior","10.1037/h0093951","en","en","us","students","lab","course_credit","research credit",0,0,0,0,93,25,25,"within",NA,NA,0.253,0.178,0.124,0.141,"proportion",1,"omit","omit","consistent","comparing groups depending on alcohol / placebo / control","Table 2, p. 84",24,NA,4.6,NA,NA,NA,NA,"no_manipulation",0,0,"live","intruder_theft_staged_crime_compo_et_al_2012",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"cued_recall","live",NA,12,12,24,"alcohol/placebo/control (control)","The study used a 3 (intoxication level: alcohol vs. placebo vs. control) 2 (information type: misinformation vs. control) mixed design with information type manipulated within subjects. However, they used different formats of questions in the recall interviews without reporting the statistics between the conditions/items",0.747,0.822,0.124,0.141,NA,NA,32
"33","011","011_01","011_01_01","0033","powers et al",1979,"Powers_1979","article","Peter A. Powers; Joyce L. Andriks; Elizabeth F. Loftus","Eyewitness accounts of females and males.",1979,"Journal of Applied Psychology","10.1037/0021-9010.64.3.339","en","en","us","students","lab","money","money (unspecified) and WPS scores",0,0,0,0,50,25,25,"between",NA,NA,2.72,0.84,NA,NA,"count",0,"omit","omit","consistent",NA,"Table 2, p.342",NA,NA,NA,NA,NA,0.5,NA,"no_manipulation",0,0,"visual","fight_slides_powers_et_al_1979",NA,1,0,24,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,20,"no moderators","The overall procedure included four major phases: (a) viewing the slides, (b) filling out an accuracy questionnaire, (c) reading a suggestibility paragraph, and (d) taking a final test.",0.68,0.21,NA,NA,NA,NA,33
"34","012","012_01","012_01_01","0034","zoladz et al",2017,"Zoladz_2017","article","Phillip R. Zoladz; Chelsea E. Cadle; Alison M. Dailey; Miranda K. Fiely; David M. Peters; Hannah E. Nagle; Brianne E. Mosley; Amanda R. Scharf; Callie M. Brown; Tessa J. Duffy; McKenna B. Earley; Boyd R. Rorabaugh; Kristie E. Payment","Blunted cortisol response to acute pre-learning stress prevents misinformation effect in a forced confabulation paradigm",2017,"Hormones and Behavior","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,31,31,"within",NA,NA,0.126,0.428,0.245,0.35,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.4516,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. Responder (stressed) participants. Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). Repeated testing. Yoked control items NOT CONSISTENT",0.874,0.572,0.245,0.35,NA,NA,34
"35","012","012_01","012_01_02","0035","zoladz et al",2017,"Zoladz_2017","article","Phillip R. Zoladz; Chelsea E. Cadle; Alison M. Dailey; Miranda K. Fiely; David M. Peters; Hannah E. Nagle; Brianne E. Mosley; Amanda R. Scharf; Callie M. Brown; Tessa J. Duffy; McKenna B. Earley; Boyd R. Rorabaugh; Kristie E. Payment","Blunted cortisol response to acute pre-learning stress prevents misinformation effect in a forced confabulation paradigm",2017,"Hormones and Behavior","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,18,18,"within",NA,NA,0.082,0.1,0.136,0.212,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on non-responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.6666,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. Non-responder (stressed) participants. Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). repeated testing,  Yoked control items NOT CONSISTENT",0.918,0.9,0.136,0.212,NA,NA,35
"36","012","012_01","012_01_03","0036","zoladz et al",2017,"Zoladz_2017","article","Phillip R. Zoladz; Chelsea E. Cadle; Alison M. Dailey; Miranda K. Fiely; David M. Peters; Hannah E. Nagle; Brianne E. Mosley; Amanda R. Scharf; Callie M. Brown; Tessa J. Duffy; McKenna B. Earley; Boyd R. Rorabaugh; Kristie E. Payment","Blunted cortisol response to acute pre-learning stress prevents misinformation effect in a forced confabulation paradigm",2017,"Hormones and Behavior","10.1016/j.yhbeh.2017.04.003","en","en","us","students","lab","none",NA,0,0,0,0,84,35,35,"within",NA,NA,0.095,0.473,0.189,0.485,"proportion",1,"omit","omit","consistent","compared recall between confabulations and control items on responders to stress","Fig 3. p. 6. Probability of assents were gathered using a ruler",NA,NA,NA,NA,NA,0.4285,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,24,"live","interview",NA,"no_manipulation",0,72,1,0,"recognition","text",NA,9,4,22,"Stress. No stressed participants (control). Stressed participants were devided into cortisol “responders” and “non-responders” based on their cortisol response to the CPT. Specifically, stressed participants exhibiting a cortisol increase of at least 2.5 nmol/l following the CPT were considered responders (N =31; 17 males, 14 females); all other stressed participants were considered non-responders","Provided mean age for whole sample, but not for groups M=19.04,SD=1.07). repeated testing",0.905,0.527,0.189,0.485,NA,NA,36
"37","013","013_01","013_01_01","0037","zhu et al",2013,"Zhu_2013","article","Bi Zhu; Chuansheng Chen; Elizabeth F. Loftus; Chongde Lin; Qi Dong","The relationship between {DRM} and misinformation false memories",2013,"Memory {\&}amp$\mathsemicolon$ Cognition","10.3758/s13421-013-0300-2","en","zh","cn","students","lab",NA,NA,0,0,0,0,432,432,432,"within",NA,NA,0.6,0.32,0.17,0.18,"proportion",0,"omit","omit","consistent","compares the endorsement rate for misinformation and for original items","P. 835 ""The misinformation test""",20,NA,1,NA,NA,0.55,NA,"no_manipulation",0,0,"visual","car_break-in_and_stolen_wallet_slides_okado_stark_2005",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,12,12,50,NA,"examined false memories that were induced by two commonly used paradigms (misinformation and DRM) among a large sample of normal young adults",0.6,0.32,0.17,0.18,NA,NA,37
"38","014","014_01","014_01_01","0038","wright & stroud",1998,"Wright_1998","article","Daniel B. Wright; Joanne N. Stroud","Memory quality and misinformation for peripheral and central objects",1998,"Legal and Criminological Psychology","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.56,0.27,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on peripheral details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text","peripheral",2,2,10,"peripheral item","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.56,0.27,NA,NA,NA,NA,38
"39","014","014_01","014_01_01","0039","wright & stroud",1998,"Wright_1998","article","Daniel B. Wright; Joanne N. Stroud","Memory quality and misinformation for peripheral and central objects",1998,"Legal and Criminological Psychology","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.98,0.93,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on central details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text","central",2,2,10,"central item","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.98,0.93,NA,NA,NA,NA,39
"40","014","014_01","014_01_01","0040","wright & stroud",1998,"Wright_1998","article","Daniel B. Wright; Joanne N. Stroud","Memory quality and misinformation for peripheral and central objects",1998,"Legal and Criminological Psychology","10.1111/j.2044-8333.1998.tb00366.x","en","en","gb","students","lab","money","4 GBP",0,0,0,0,108,108,108,"within",NA,NA,0.53,0.15,NA,NA,"proportion",0,"omit","omit","neutral","compares recall accuracy on continous details within subjects","Table 1, p.278",NA,24,NA,18,48,0.68,NA,"no_manipulation",0,0,"visual","shoplifting_slides_wright_stroud_1998",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,2,2,10,"continuous item (the colour of a bystander’s shirt)","People were randomly allocated into conditions that saw either one or two pieces of misinformation (out of 3 critical items on the test). I coded items_misled and items_control as 2 respectively, since it's the amount of info they might have been exposed to",0.53,0.15,NA,NA,NA,NA,40
"41","015","015_01","015_01_01","0041","vornik et al",2003,"Vornik_2003","article","Lana Vornik; Stefanie Sharman; Maryanne Garry","The power of the spoken word: Sociolinguistic cues influence the misinformation effect",2003,"Memory","10.1080/741938170","en","en","nz","students","lab","course_credit","completed the experiment as a voluntary part of their lab programme",0,0,0,0,184,93,93,"within",NA,NA,2.4,2.9,NA,NA,"count",0,"omit","omit","neutral","compares the effect of an North American Accent (NA) and a New Zealand Accent (NZ) on ME","Figure 2, p.105, recall accuracy were extracted by using a ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","shoplifting_slides_loftus_1991",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,19,"North American Accent (NA)",NA,0.6,0.725,NA,NA,NA,NA,41
"42","015","015_01","015_01_02","0042","vornik et al",2003,"Vornik_2003","article","Lana Vornik; Stefanie Sharman; Maryanne Garry","The power of the spoken word: Sociolinguistic cues influence the misinformation effect",2003,"Memory","10.1080/741938170","en","en","nz","students","lab","course_credit","completed the experiment as a voluntary part of their lab programme",0,0,0,0,184,91,91,"within",NA,NA,2.45,2.8,NA,NA,"count",0,"omit","omit","neutral","compares the effect of an North American Accent (NA) and a New Zealand Accent (NZ) on ME","Figure 2, p.105, recall accuracy were extracted by using a ruler",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","shoplifting_slides_loftus_1991",NA,0,0,0,"audio","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,4,4,19,"New Zealand Accent (NZ)",NA,0.6125,0.7,NA,NA,NA,NA,42
"43","016","016_01","016_01_01","0043","campbell et al",2007,NA,NA,"",NA,NA,NA,"10.1348/000712606X160768","en","en","au","students","lab",NA,NA,0,0,0,0,60,15,15,"within",NA,NA,0.82,0.79,0.28,0.26,"proportion",0,"omit","omit","consistent","compared post-event information presented via an auditory or written modality (restated control condition)","Table 1, p.490",20.61,NA,7.23,NA,NA,0.66,NA,"no_manipulation",0,0,"visual","office_theft_video_campbell_et_al_2007",NA,0,0,0,"text","narrative",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,5,5,15,"auditory modality","compared post-event information presented via an auditory or written modality and used a recognition test or modified test",0.82,0.79,0.28,0.26,NA,NA,43
